,time,closeBTC,closeETH,close,closeLTC,closeLUNA,closeAVAX,closeBCH,closeALGO,closeADA,closeBNB,closeXRP,closeSOL,closeDOT,closeUNI,closeBUSD,closeUSDC,closeLINK,closeATOM,closeWBTC,closeICP,closeMATIC,closeFIL,closeXLM,closeTRX,closeFTT,closeETC,closeVET,closeDAI,closeTHETA,closeXTZ,closeEGLD,closeBTCB,closeCAKE,closeXMR,closeCRO,closeXYM,closeNEAR,closeEOS,closeQNT,closeAXS,closeAXS,closeAAVE,closeHBAR,closeMIOTA,closeGRT,closeFTM,closeNEO,closeSHIB,closeKSM,closeLEO,closeKLAY,closeBSV,closeUST,closeWAVES,closeMKR,closeCELO,closeBTT,closeAMP,closeCOMP,closeHT,closeRUNE,closeDASH,closeHNT,closeAR,closeCHZ,closeSTX,closeREV,closeONE,closeDCR,closeZEC,closeXDC,closeTFUEL,closeHOT,closeXEM,closeTUSD,closeMANA,closeSNX,closeOMG,closeSUSHI,closeENJ,closeCEL,closeFLOW,closeIOST,closeYGG,closeCRV,closeYFI,closeICX,closeZIL,closeQTUM,closeBAT,closeRVN,closeOKB,closeBTG,closeMDX,closeUSDP,closeTEL,closeAUDIO,closePERP,closeZEN,closeKCS,closeREN,closeBNT,closeNEXO,closeCELR,closeZRX,closeTWT,closeSC,closeONT,closeDGB,closeVGX,closeRENBTC,closeNANO,closeANKR,closeCHSB,closeSAND,closeUMA,closeFET,closeLRC,closeIOTX,closeKAVA,closeUSDN,close1INCH,closeGLM,closeERG,closeHUSD,closeUBT,closeCOTI,closeRSR,closeOCEAN,closeNMR,closeSXP,closeXDB,closeWAXP,closeSRM,closeETN,closeELF,closeDENT,closeSKL,closeLSK,closeGNO,closeVLX,closeXYO,closeCKB,closeANC,closePOLY,closeALPHA,closeLPT,closeXCH,closeGT,closeSTORJ,closeDAG,closeCVC,closeXVG,closeVTHO,closeBEST,closeWRX,closeWIN,closeBCD,closeBAKE,closeINJ,closePAXG,closeCTC,closeOGN,closeSNT,closeSTMX,closeSTRAX,closeONG,closeXVS,closeXWC,closeROSE,closePROM,closeREEF,closeBAND,closeRLC,closeEWT,closeDFI,closeMLN,closeORBS,closeALICE,closeCTSI,closeHIVE,closeREP,closeOXT,closeARK,closeDERO,closePHA,closeNKN,closeFUN,closeCSPR,closeMAID,closeREQ,closeSTEEM,closeANT,closeMTL,closeNU,closeTOMO,closeTITAN,closeTRAC,closeNOIA,closeBADGER
54,2021-10-05 15:00:00,49809.76,3419.45,0.2599,168.45,44.48,63.61,570.08,1.942,2.19,434.92,1.064,162.38,30.84,24.77,1.0,0.9999,26.5,35.9,49809.76,53.22,1.291,69.16,0.3113,0.09416,55.6,53.0,0.1104,1.0,6.483,7.827,241.53,0.0,19.25,273.06,0.1783,0.2311,7.676,4.579,300.59,129.77,129.77,299.08,0.3914,1.195,0.7445,1.377,43.06,1.935e-05,331.28,2.965,1.348,147.14,1.001,27.1,2491.59,5.815,0.003564,0.0518,304.47,7.978,8.716,173.99,22.21,52.45,0.292,1.366,0.01743,0.1736,122.98,120.69,0.131,0.2984,0.009071,0.1695,1.0,0.7515,10.06,15.53,10.37,1.566,5.57,19.46,0.05481,7.123,2.785,30915.0,2.261,0.1011,12.93,0.713,0.1089,17.32,59.12,1.224,0.9904,0.01943,2.179,13.79,74.76,0.0,1.214,3.808,1.686,0.1375,0.984,1.029,0.01796,0.8759,0.04938,2.214,49725.08,5.328,0.08642,0.6945,0.7786,9.723,0.7379,0.4016,0.06192,6.231,1.013,3.168,0.5263,11.75,1.005,2.421,0.5249,0.03766,0.731,44.28,2.341,0.01195,0.298,8.221,0.01966,0.6675,0.005916,0.3318,3.26,272.42,0.07287,0.02704,0.01354,3.344,0.8309,1.014,17.6,165.07,4.079,1.246,0.2086,0.501,0.02301,0.0101,0.9011,1.132,9.4e-05,1.937,1.747,10.2,1769.45,2.696,0.9006,0.08514,0.03115,2.058,0.002989,28.91,1.069,0.1747,17.7,0.02089,8.264,3.912,9.663,2.424,134.36,0.1151,13.35,0.6561,0.6764,24.21,0.3357,1.497,23.63,0.7102,0.3327,0.01963,0.1071,0.5848,0.1959,0.5622,4.927,3.337,0.3093,2.393,5.31,0.4433,0.4064,19.14
55,2021-10-05 16:00:00,50122.66,3435.55,0.2551,168.93,45.29,63.71,575.91,1.937,2.199,436.39,1.065,162.53,30.95,24.83,1.0,1.001,26.56,35.69,50122.66,54.92,1.293,69.76,0.3136,0.09492,55.67,53.32,0.1108,1.0,6.648,7.829,240.89,0.0,19.36,273.07,0.1783,0.2316,7.699,4.602,302.57,128.45,128.45,300.53,0.3935,1.206,0.7466,1.383,43.32,1.775e-05,333.16,2.954,1.365,146.41,1.002,27.2,2500.84,5.876,0.003596,0.05198,306.99,8.044,8.771,174.83,21.87,52.03,0.2921,1.354,0.01855,0.1739,123.8,120.64,0.138,0.3017,0.009078,0.1717,0.9999,0.7564,10.12,15.51,10.42,1.613,5.629,19.4,0.05438,7.488,2.815,30916.49,2.256,0.1009,12.96,0.7137,0.1097,17.44,59.75,1.23,0.9905,0.01955,2.181,13.91,75.18,0.0,1.216,3.822,1.703,0.1393,0.9865,1.037,0.01759,0.8799,0.04995,2.241,50042.46,5.364,0.08802,0.7155,0.7887,9.894,0.7352,0.4029,0.06208,6.275,1.015,3.19,0.5311,11.78,0.9946,2.519,0.5292,0.03797,0.7353,44.71,2.391,0.01203,0.2936,8.245,0.01972,0.6692,0.005978,0.3335,3.305,272.47,0.07287,0.02743,0.01403,3.36,0.8431,1.013,17.61,171.82,4.091,1.265,0.2062,0.5026,0.02326,0.0104,0.8699,1.138,9.4e-05,1.946,1.762,10.21,1768.33,2.713,0.9002,0.08675,0.03095,2.133,0.003007,28.5,1.076,0.1774,17.66,0.02102,8.31,3.958,9.804,2.421,135.68,0.1183,13.43,0.6558,0.6782,25.01,0.3371,1.494,23.78,0.7139,0.3371,0.01958,0.1083,0.5864,0.1958,0.5785,4.901,3.397,0.3163,2.4,5.253,0.4486,0.409,19.46
56,2021-10-05 17:00:00,50169.37,3435.96,0.2559,170.5,44.45,63.82,574.96,1.945,2.2,437.58,1.064,162.01,30.97,24.86,0.9998,1.0,26.48,35.99,50165.02,55.75,1.294,69.37,0.3137,0.09519,55.71,53.38,0.1109,1.0,6.638,7.835,241.31,0.0,19.48,270.06,0.1782,0.2305,7.656,4.596,299.18,129.38,129.38,300.63,0.3945,1.199,0.7415,1.377,44.24,1.81e-05,332.8,2.95,1.374,146.54,1.001,27.31,2499.98,5.927,0.003613,0.05195,305.11,8.05,8.766,175.53,21.66,52.48,0.2918,1.4,0.01806,0.1738,123.67,120.51,0.1386,0.2995,0.009166,0.1729,1.0,0.756,10.15,15.66,10.43,1.676,5.605,19.81,0.05473,7.52,2.811,31160.41,2.269,0.1016,13.01,0.7122,0.11,17.49,59.3,1.23,0.9985,0.01906,2.188,13.76,75.2,0.0,1.206,3.823,1.721,0.1395,0.989,1.031,0.01875,0.891,0.05053,2.252,50084.08,5.468,0.08854,0.7128,0.7849,9.961,0.7257,0.4032,0.06273,6.231,1.015,3.176,0.5357,11.9,0.9956,2.448,0.5276,0.0378,0.7361,44.65,2.413,0.01204,0.2936,8.289,0.01969,0.671,0.00615,0.3329,3.286,272.92,0.07287,0.02722,0.01405,3.312,0.8509,1.015,17.63,176.9,4.122,1.281,0.2079,0.505,0.02327,0.0103,0.8699,1.136,9.4e-05,1.97,1.767,10.19,1768.47,2.841,0.9106,0.08758,0.03113,2.085,0.00301,28.87,1.077,0.1766,18.0,0.02096,8.351,3.996,9.587,2.425,135.46,0.1174,13.41,0.6575,0.6675,24.83,0.3354,1.481,23.8,0.7161,0.34,0.01969,0.1089,0.5895,0.1987,0.5611,4.928,3.387,0.3152,2.395,5.068,0.4515,0.4209,19.8
57,2021-10-05 18:00:00,50643.1,3460.8,0.2612,173.15,44.8,63.15,586.59,1.947,2.211,438.92,1.071,162.1,31.17,24.93,0.9999,1.0,26.53,35.84,50643.1,56.05,1.302,69.79,0.3155,0.09558,56.06,53.84,0.1119,1.0,6.679,7.847,242.18,0.0,19.55,269.37,0.1788,0.2281,7.733,4.618,300.08,129.13,129.13,302.54,0.3955,1.211,0.7449,1.372,47.08,1.881e-05,335.31,2.965,1.383,146.76,1.001,27.58,2509.42,5.887,0.003627,0.05187,306.11,8.113,8.777,178.36,21.68,52.62,0.2947,1.39,0.01823,0.1724,123.67,120.63,0.1382,0.3059,0.009287,0.1705,0.9998,0.7635,10.17,15.34,10.48,1.678,5.607,19.84,0.05499,7.521,2.817,31422.36,2.28,0.1021,13.09,0.7207,0.1105,17.62,60.82,1.239,0.9905,0.01952,2.203,13.61,75.56,0.0,1.206,3.84,1.719,0.1388,0.9988,1.041,0.0179,0.9155,0.05061,2.266,50638.04,5.439,0.08877,0.6964,0.7865,10.03,0.7236,0.4037,0.06274,6.259,1.016,3.179,0.5406,11.93,1.004,2.457,0.5326,0.03784,0.7475,44.46,2.46,0.01215,0.2954,8.314,0.0198,0.6735,0.006091,0.3348,3.397,284.1,0.07287,0.02707,0.01418,3.329,0.8665,1.02,17.71,172.34,4.127,1.291,0.2081,0.5094,0.02305,0.0105,0.8699,1.145,0.0005064,1.995,1.78,10.1,1768.46,2.867,0.9192,0.08735,0.03149,2.107,0.003039,28.88,1.087,0.1743,17.76,0.02098,8.549,3.971,9.82,2.445,135.98,0.1185,13.46,0.6564,0.6852,25.1,0.337,1.494,24.81,0.7226,0.341,0.01982,0.1089,0.591,0.1992,0.571,4.945,3.418,0.3179,2.417,5.098,0.4416,0.4153,19.55
58,2021-10-05 19:00:00,51203.68,3489.63,0.2566,174.55,44.22,63.85,588.94,1.95,2.228,440.4,1.072,161.79,31.4,25.1,1.0,1.0,26.79,36.47,51193.44,55.34,1.311,70.17,0.3149,0.09599,56.52,54.22,0.1123,1.001,6.752,8.007,242.24,0.0,19.54,270.87,0.1806,0.2102,7.762,4.641,301.87,130.99,130.99,303.63,0.3945,1.217,0.7476,1.394,47.56,1.835e-05,335.23,2.925,1.394,147.67,1.001,27.54,2514.68,5.917,0.003663,0.05269,307.44,8.118,8.803,179.74,21.6,52.33,0.2967,1.412,0.01843,0.175,125.19,120.99,0.1401,0.3047,0.009408,0.1705,0.9984,0.7653,10.2,15.46,10.54,1.695,5.67,19.79,0.0551,7.594,2.825,31639.38,2.285,0.102,13.1,0.722,0.1114,17.59,61.39,1.249,0.9998,0.01947,2.2,13.78,75.53,10.99,1.209,3.887,1.727,0.1398,1.006,1.048,0.01798,0.9222,0.05254,2.306,51116.63,5.505,0.08862,0.6767,0.7929,10.01,0.7429,0.4052,0.06353,6.252,1.015,3.205,0.5412,11.86,1.003,2.514,0.5407,0.03837,0.7515,44.86,2.53,0.01229,0.2973,8.305,0.01923,0.677,0.006142,0.3347,3.237,283.93,0.07287,0.02758,0.01434,3.322,0.8577,1.023,17.68,174.09,4.133,1.301,0.2069,0.5126,0.0224,0.0107,0.9037,1.144,0.000512,1.971,1.789,10.13,1770.11,2.767,0.9165,0.0879,0.03144,2.09,0.003072,28.84,0.959,0.1761,17.92,0.0211,8.586,3.968,9.903,2.454,136.88,0.1193,13.53,0.6639,0.6866,25.23,0.3392,1.484,25.27,0.7311,0.3434,0.02003,0.1101,0.6006,0.2001,0.573,4.913,3.445,0.3196,2.434,5.088,0.4502,0.4255,19.7
59,2021-10-05 20:00:00,51446.16,3525.88,0.2511,174.6,44.94,64.77,593.88,1.981,2.238,442.23,1.07,165.54,31.45,25.49,0.9994,0.9994,27.15,36.71,51446.16,56.84,1.315,71.2,0.3177,0.09769,57.58,54.41,0.1135,1.001,6.837,8.082,246.38,0.0,19.69,270.92,0.1818,0.2206,7.851,4.694,300.14,129.61,129.61,308.64,0.3987,1.221,0.7542,1.414,47.39,1.653e-05,338.69,2.954,1.392,149.14,1.001,27.7,2554.5,5.902,0.003807,0.05237,310.16,8.122,8.9,180.94,21.87,53.35,0.3123,1.405,0.01801,0.1763,125.63,121.72,0.1432,0.3087,0.01037,0.1718,0.9995,0.777,10.52,15.5,10.73,1.687,5.714,19.9,0.05592,7.609,2.888,32117.17,2.283,0.1032,13.2,0.7309,0.1132,17.74,61.1,1.262,0.9965,0.01929,2.217,13.98,76.65,11.04,1.215,3.94,1.763,0.141,1.013,1.047,0.01803,0.9291,0.05328,2.322,51358.7,5.631,0.09044,0.672,0.8052,9.995,0.751,0.4107,0.06454,6.359,1.016,3.238,0.5469,12.02,1.004,2.547,0.5443,0.03871,0.7611,45.15,2.537,0.01235,0.2983,8.434,0.01908,0.6798,0.006593,0.3397,3.396,288.33,0.07287,0.02735,0.01389,3.385,0.8674,1.037,17.8,174.71,4.155,1.306,0.2094,0.5187,0.02236,0.0107,0.9055,1.152,9.4e-05,1.981,1.804,10.23,1765.12,2.78,0.9281,0.08853,0.03177,2.119,0.003087,29.29,0.9482,0.1806,17.82,0.02142,8.657,4.015,9.852,2.475,137.64,0.1188,13.69,0.6587,0.6899,25.24,0.3394,1.489,25.39,0.7337,0.3447,0.02016,0.1116,0.6086,0.2004,0.5719,4.912,3.482,0.3193,2.469,5.038,0.4527,0.4275,20.03
60,2021-10-05 21:00:00,51762.08,3540.77,0.2536,174.95,44.96,65.38,596.14,1.966,2.247,442.67,1.079,164.61,31.58,25.71,1.0,1.0,27.31,36.97,51762.08,55.42,1.319,71.19,0.319,0.09729,58.36,54.58,0.1136,1.001,6.784,7.914,243.95,0.0,19.67,272.17,0.181,0.2311,7.852,4.721,306.86,129.96,129.96,308.66,0.4007,1.226,0.7508,1.413,46.95,1.593e-05,338.68,2.965,1.402,151.61,1.002,27.72,2553.02,5.924,0.003754,0.05242,308.89,8.061,8.882,182.76,21.67,53.26,0.3087,1.415,0.01812,0.1761,126.92,122.42,0.1425,0.308,0.01008,0.1713,1.0,0.7762,10.43,15.73,10.73,1.713,5.724,20.15,0.05619,7.707,2.872,32154.16,2.29,0.1025,13.27,0.7371,0.1134,17.94,61.8,1.268,1.0,0.01915,2.214,13.99,77.18,0.0,1.217,3.954,1.752,0.1398,1.017,1.06,0.01829,0.9198,0.05325,2.368,51710.32,5.625,0.09013,0.6769,0.8021,10.06,0.7423,0.409,0.06558,6.372,1.016,3.239,0.5485,11.99,1.002,2.592,0.5384,0.03921,0.7614,45.54,2.526,0.01242,0.2996,8.47,0.01965,0.6802,0.006586,0.3368,3.341,288.68,0.07287,0.0282,0.01449,3.399,0.8665,1.04,17.8,177.44,4.177,1.315,0.2107,0.5173,0.0229,0.0106,0.8699,1.164,9.4e-05,1.999,1.807,10.37,1765.6,2.752,0.9276,0.08845,0.03173,2.15,0.003106,29.31,0.954,0.1816,17.93,0.02192,8.519,3.998,9.912,2.477,136.85,0.1196,13.66,0.6645,0.6946,25.13,0.3394,1.508,25.55,0.723,0.343,0.02042,0.1103,0.6118,0.1991,0.5733,4.93,3.492,0.3204,2.464,5.046,0.454,0.4301,19.97
61,2021-10-05 22:00:00,51378.73,3511.37,0.2518,173.62,45.26,64.89,599.59,1.948,2.227,442.18,1.072,163.84,31.49,25.7,1.0,1.0,27.15,36.63,51378.73,54.79,1.308,70.82,0.3175,0.09688,58.41,54.27,0.1135,1.001,6.696,7.876,244.77,0.0,19.73,272.87,0.18,0.2187,7.969,4.735,305.43,130.45,130.45,307.64,0.402,1.216,0.7514,1.402,46.74,1.693e-05,336.53,2.965,1.425,150.64,1.001,27.65,2543.62,5.92,0.003728,0.05187,307.6,8.118,8.866,183.2,21.7,53.23,0.3066,1.404,0.01798,0.1758,125.88,123.15,0.1411,0.3057,0.009882,0.1717,0.9992,0.7775,10.5,15.71,10.69,1.703,5.734,19.92,0.0558,7.712,2.906,31983.96,2.305,0.1034,13.26,0.7354,0.1128,17.76,61.96,1.257,1.0,0.01952,2.209,14.13,78.01,0.0,1.208,3.921,1.742,0.1387,1.013,1.048,0.01832,0.9162,0.05367,2.335,51291.39,5.579,0.091,0.6715,0.8041,9.988,0.738,0.4082,0.0652,6.356,1.015,3.283,0.5425,11.99,1.004,2.525,0.5337,0.03934,0.7513,45.17,2.512,0.01233,0.297,8.467,0.01928,0.6784,0.006461,0.3375,3.377,289.31,0.07287,0.0274,0.01439,3.371,0.8637,1.047,17.92,174.12,4.162,1.33,0.2091,0.5162,0.02244,0.0108,0.8699,1.168,9.4e-05,2.013,1.801,10.3,1767.1,2.809,0.9274,0.08792,0.03192,2.147,0.003083,29.01,0.9469,0.1814,17.79,0.02172,8.477,4.039,9.947,2.466,135.96,0.1182,13.57,0.6613,0.6988,25.06,0.3393,1.499,25.36,0.7195,0.3476,0.02032,0.1094,0.6073,0.1982,0.5734,4.921,3.487,0.3184,2.46,5.13,0.4512,0.427,22.67
62,2021-10-05 23:00:00,51504.27,3516.09,0.2519,173.82,44.7,64.64,595.05,1.951,2.234,442.58,1.085,164.63,31.4,25.65,1.0,0.9997,27.23,36.72,51504.27,54.46,1.316,70.99,0.3189,0.09633,58.85,54.38,0.1133,1.001,6.73,7.936,244.75,0.0,19.98,270.96,0.1809,0.2225,7.999,4.733,303.85,128.76,128.76,307.83,0.4029,1.23,0.7568,1.413,46.81,1.733e-05,336.61,2.949,1.443,149.41,1.001,27.58,2544.12,5.927,0.003733,0.05278,309.5,8.079,8.92,182.33,21.71,53.2,0.3064,1.408,0.01854,0.175,125.57,123.34,0.1418,0.309,0.009889,0.1727,1.001,0.7819,10.5,15.55,10.85,1.694,5.751,19.96,0.05612,7.818,2.941,31870.48,2.3,0.1032,13.27,0.7409,0.113,17.74,62.27,1.259,0.9985,0.01957,2.214,13.85,78.08,0.0,1.202,3.937,1.761,0.1391,1.027,1.051,0.01841,0.9135,0.0538,2.356,51411.56,5.573,0.09262,0.6709,0.8047,10.02,0.74,0.4094,0.06534,6.397,1.016,3.277,0.5503,12.03,1.003,2.571,0.5339,0.03944,0.7518,45.34,2.512,0.01236,0.3048,8.488,0.01962,0.6835,0.006575,0.3375,3.237,288.49,0.07287,0.0275,0.01442,3.375,0.8579,1.038,18.03,175.63,4.156,1.341,0.2096,0.5143,0.02251,0.0107,0.8699,1.167,9.4e-05,2.004,1.805,10.36,1761.45,2.816,0.9276,0.08846,0.03221,2.163,0.00309,28.97,0.9492,0.1808,17.84,0.02183,8.469,4.056,9.884,2.452,136.86,0.1205,13.57,0.6631,0.7066,25.15,0.3397,1.499,25.42,0.7204,0.3488,0.0202,0.1097,0.6088,0.1986,0.5763,4.931,3.479,0.3182,2.474,5.042,0.4613,0.428,23.97
63,2021-10-06 00:00:00,51339.06,3525.18,0.2491,172.52,44.16,65.25,598.08,1.953,2.223,441.05,1.076,164.35,31.19,25.61,0.9998,1.0,27.1,36.0,51339.06,53.86,1.308,72.37,0.3191,0.09555,58.24,53.71,0.1127,1.001,6.807,7.717,242.22,0.0,19.91,268.55,0.1796,0.2171,7.87,4.724,302.34,125.19,125.19,307.57,0.3981,1.223,0.7479,1.402,46.65,1.826e-05,336.17,2.949,1.414,149.86,1.001,27.95,2526.56,5.939,0.003706,0.05297,307.75,8.009,8.823,182.74,21.61,52.98,0.3056,1.41,0.01746,0.1728,125.16,122.29,0.1402,0.3055,0.009726,0.1734,1.001,0.7808,10.46,14.83,10.79,1.725,5.75,19.91,0.05506,8.348,2.877,31901.57,2.231,0.1013,13.12,0.7337,0.1122,17.7,60.84,1.262,1.0,0.01925,2.189,13.74,77.38,0.0,1.191,3.918,1.766,0.1407,1.02,1.05,0.02033,0.9112,0.0532,2.328,51246.65,5.451,0.09102,0.6763,0.8243,10.02,0.7361,0.4091,0.06907,6.381,1.015,3.263,0.5764,12.09,0.9966,2.504,0.5333,0.03908,0.7464,45.34,2.553,0.01232,0.3142,8.341,0.01974,0.7279,0.006522,0.3342,3.354,289.32,0.07287,0.02753,0.01437,3.331,0.9306,1.027,18.06,174.09,4.161,1.365,0.2089,0.5368,0.02281,0.0109,0.8699,1.162,9.4e-05,1.987,1.81,10.27,1764.52,2.834,0.9205,0.08827,0.0319,2.219,0.00308,28.83,0.9462,0.1802,17.26,0.02186,8.48,4.058,9.837,2.461,135.88,0.1222,13.61,0.6576,1.352,25.51,0.3401,1.511,25.03,0.7241,0.3456,0.02015,0.1094,0.6084,0.1952,0.6423,4.927,3.649,0.3194,2.451,5.055,0.4576,0.4302,23.17
64,2021-10-06 01:00:00,51309.29,3496.54,0.2512,171.47,44.34,64.14,593.69,1.939,2.215,438.95,1.07,162.65,31.1,25.43,1.0,1.0,26.81,35.59,51339.88,54.05,1.3,70.81,0.3182,0.0953,57.79,53.59,0.1124,1.0,6.916,7.703,241.64,0.0,19.83,269.63,0.1788,0.2288,7.835,4.71,301.36,125.87,125.87,306.35,0.3961,1.234,0.74,1.396,46.69,1.824e-05,335.32,2.95,1.405,148.85,1.002,28.16,2511.7,5.915,0.003689,0.05204,306.53,7.982,8.778,182.09,21.49,52.59,0.3082,1.399,0.01745,0.172,123.96,121.9,0.1399,0.3079,0.009736,0.1727,1.0,0.7747,10.47,14.82,10.68,1.712,5.685,19.59,0.05525,8.102,2.858,31769.98,2.212,0.1003,13.11,0.7424,0.1123,17.56,60.75,1.252,1.002,0.0195,2.175,13.71,77.67,0.0,1.184,3.895,1.759,0.139,1.046,1.045,0.01988,0.9182,0.05283,2.33,51304.16,5.468,0.09102,0.6759,0.8155,10.06,0.7313,0.4065,0.07046,6.45,1.014,3.241,0.5629,11.98,1.004,2.51,0.5276,0.03887,0.7457,45.87,2.586,0.01231,0.3086,8.317,0.01927,0.7091,0.006399,0.3335,3.281,289.16,0.07287,0.0274,0.01437,3.304,0.9196,1.025,18.3,171.27,4.163,1.408,0.2088,0.5388,0.02283,0.0107,0.8699,1.169,9.4e-05,1.954,1.798,10.25,1762.47,2.832,0.9164,0.08762,0.03231,2.276,0.003079,28.72,0.9456,0.1775,18.46,0.02169,8.417,4.081,9.857,2.421,135.89,0.1247,13.52,0.6521,1.08,26.05,0.3388,1.517,25.01,0.7196,0.3431,0.02024,0.1088,0.6101,0.1969,0.6007,4.863,3.594,0.318,2.44,5.053,0.4654,0.4279,23.48
65,2021-10-06 02:00:00,51591.83,3504.55,0.2514,171.95,43.96,63.35,592.53,1.929,2.225,439.61,1.071,161.02,31.05,25.31,1.0,1.0,26.84,35.39,51629.48,54.48,1.3,70.59,0.3215,0.0954,57.63,53.62,0.1126,1.0,6.834,7.646,239.02,0.0,19.9,270.44,0.181,0.2159,7.816,4.704,301.94,124.22,124.22,305.18,0.3935,1.268,0.7324,1.396,46.64,1.836e-05,335.86,2.946,1.417,149.26,1.001,27.85,2499.48,5.919,0.003681,0.05241,307.01,8.011,8.787,182.58,21.52,51.9,0.3071,1.408,0.01754,0.1714,122.89,122.24,0.1385,0.3059,0.009698,0.1721,1.0,0.7713,10.44,14.69,10.73,1.691,5.692,19.97,0.05523,7.992,2.825,31691.7,2.199,0.1005,13.11,0.744,0.1119,17.56,60.98,1.255,1.0,0.0196,2.155,13.67,76.75,0.0,1.178,3.917,1.759,0.1393,1.035,1.039,0.01988,0.9257,0.05236,2.319,51498.96,5.488,0.09081,0.6649,0.8163,10.1,0.7267,0.4061,0.07042,6.449,1.016,3.215,0.5614,12.0,1.004,2.542,0.5346,0.03873,0.747,45.69,2.562,0.01238,0.3105,8.24,0.01966,0.71,0.006448,0.3305,3.385,288.33,0.07287,0.02747,0.01496,3.312,0.9147,1.024,18.28,171.23,4.162,1.405,0.212,0.5519,0.0234,0.0107,0.8699,1.18,9.4e-05,1.958,1.802,10.29,1765.99,2.877,0.9183,0.088,0.03315,2.242,0.003096,28.61,0.9508,0.1763,18.19,0.02167,8.407,4.083,9.89,2.47,136.7,0.1259,13.41,0.6495,1.194,25.74,0.3382,1.521,25.15,0.7219,0.341,0.02043,0.1109,0.6129,0.1975,0.6052,4.823,3.606,0.319,2.446,5.124,0.4759,0.4292,22.49
66,2021-10-06 03:00:00,51559.97,3489.32,0.254,171.87,42.82,63.16,591.91,1.87,2.212,436.4,1.068,158.02,30.74,25.09,1.0,1.0,26.66,35.1,51559.97,53.26,1.284,70.02,0.3191,0.09465,57.2,53.52,0.1121,1.0,6.825,7.534,238.26,0.0,19.72,271.15,0.1812,0.2101,7.713,4.687,299.05,123.81,123.81,301.7,0.3895,1.265,0.7291,1.366,46.35,2.062e-05,331.02,2.961,1.426,149.11,1.0,27.57,2490.76,5.86,0.003673,0.05184,306.71,7.977,8.677,181.13,21.22,49.84,0.3063,1.412,0.01753,0.1695,122.97,121.89,0.1381,0.3068,0.0097,0.1717,0.9997,0.766,10.24,14.41,10.85,1.681,5.682,19.73,0.05461,7.806,2.779,31463.85,2.181,0.1004,12.96,0.7344,0.1111,17.42,60.79,1.249,1.0,0.01959,2.133,13.55,75.79,0.0,1.156,3.887,1.715,0.1366,1.027,1.033,0.01979,0.9429,0.05196,2.311,51467.16,5.441,0.09138,0.6661,0.8107,9.965,0.7232,0.4004,0.07101,6.368,1.015,3.164,0.5649,11.95,1.004,2.487,0.5216,0.03791,0.7448,45.53,2.541,0.01237,0.3074,8.186,0.01958,0.7104,0.006385,0.3273,3.35,289.02,0.07287,0.02718,0.01444,3.297,0.9107,1.018,18.19,173.14,4.148,1.406,0.2111,0.5529,0.02301,0.0106,0.8699,1.21,9.4e-05,1.943,1.786,10.21,1760.77,2.875,0.9069,0.08957,0.03283,2.263,0.003094,28.4,0.9503,0.1743,18.03,0.02145,8.396,4.055,9.889,2.468,136.02,0.1253,13.34,0.6477,1.179,25.75,0.3361,1.504,23.47,0.7185,0.3364,0.0202,0.1093,0.6115,0.197,0.6281,4.769,3.591,0.3203,2.43,5.101,0.4679,0.4249,22.09
67,2021-10-06 04:00:00,51345.44,3476.68,0.254,171.59,42.93,62.54,589.27,1.881,2.207,434.49,1.064,158.42,30.6,25.02,0.9999,1.0,26.69,34.93,51345.44,53.48,1.271,69.96,0.3174,0.09434,56.69,53.33,0.1105,1.0,6.731,7.622,237.4,0.0,19.57,269.0,0.1802,0.2089,7.656,4.648,296.24,130.16,130.16,299.56,0.3859,1.245,0.7222,1.353,46.0,2.142e-05,329.69,2.946,1.426,148.65,1.002,27.42,2473.08,5.794,0.003638,0.05086,304.01,7.944,8.639,180.22,21.01,49.81,0.3024,1.398,0.01746,0.169,121.84,120.71,0.1348,0.3019,0.009597,0.1704,0.9997,0.7631,10.19,14.55,10.57,1.663,5.684,19.63,0.0542,7.707,2.749,31436.59,2.187,0.09966,12.92,0.7307,0.1099,17.35,59.97,1.245,0.9904,0.01951,2.12,13.31,75.32,0.0,1.163,3.852,1.705,0.132,1.014,1.027,0.01947,0.919,0.0514,2.255,51340.31,5.334,0.09031,0.658,0.804,9.9,0.7159,0.3994,0.07288,6.341,1.015,3.138,0.5636,11.79,1.004,2.462,0.5139,0.03834,0.7363,45.23,2.551,0.01232,0.3105,8.131,0.01895,0.6978,0.006328,0.3272,3.519,289.98,0.07287,0.02694,0.01438,3.285,0.8622,1.019,18.09,170.62,4.1,1.362,0.211,0.5471,0.02291,0.0104,0.8699,1.21,0.0005135,1.915,1.772,10.16,1762.69,2.864,0.9032,0.08838,0.03251,2.232,0.003081,27.89,0.9463,0.1741,17.7,0.02128,8.336,3.995,9.781,2.451,134.35,0.1227,13.2,0.636,1.08,25.25,0.3325,1.481,23.38,0.7152,0.3415,0.01985,0.1073,0.6095,0.1956,0.6112,4.706,3.567,0.319,2.403,4.923,0.46,0.4231,22.17
